Ville,Année,Mois,Ventes,Volume,PrixMedian,Stock
McAllen,2008,2,209,24345000,97300,2759
McAllen,2008,3,169,18510000,89100,2793
McAllen,2008,4,187,23305000,100500,2848
McAllen,2008,5,227,28620000,100400,2852
McAllen,2008,6,157,20220000,105500,2823
McAllen,2008,7,159,19670000,101300,2849
McAllen,2008,8,220,29115000,106500,2764
McAllen,2008,9,178,25015000,117100,2737
McAllen,2008,10,194,26060000,108600,2631
McAllen,2008,11,103,13200000,101100,2584
McAllen,2008,12,165,18615000,89700,2333
McAllen,2009,1,131,13785000,91200,2304
McAllen,2009,2,143,15640000,90400,2230
McAllen,2009,3,179,21420000,94700,2182
McAllen,2009,4,173,20335000,89700,2085
McAllen,2009,5,167,19285000,96800,2078
McAllen,2009,6,182,23480000,110000,2176
McAllen,2009,7,176,21330000,108700,2272
McAllen,2009,8,136,16355000,104800,2230
McAllen,2009,9,181,22405000,104100,2231
McAllen,2009,10,188,23678472,101500,2188
McAllen,2009,11,140,17273296,103300,2199
McAllen,2009,12,163,19747456,100500,2053
McAllen,2010,1,137,15292975,93800,2217
McAllen,2010,2,146,16770033,96700,2148
McAllen,2010,3,256,29166400,93800,2011
McAllen,2010,4,249,31418889,104700,NA
McAllen,2010,5,181,22875778,104300,2556
McAllen,2010,6,156,21137279,111000,2156
McAllen,2010,7,157,20658636,122800,2185
McAllen,2010,8,137,20386721,116400,2176
McAllen,2010,9,125,15629850,102300,2146
McAllen,2010,10,141,17708221,97000,2142
McAllen,2010,11,150,19906886,106000,2315
McAllen,2010,12,149,17958669,98100,2230
McAllen,2011,1,124,13833552,100000,2233
McAllen,2011,2,109,14175787,108200,2232
McAllen,2011,3,185,22222756,98800,2218
McAllen,2011,4,222,26904957,96000,2218
McAllen,2011,5,130,18327206,114300,2141
McAllen,2011,6,135,16781167,104100,2249
McAllen,2011,7,126,15510210,109100,2244
McAllen,2011,8,185,22314472,109700,2237
McAllen,2011,9,152,17495267,96900,2244
McAllen,2011,10,121,16376469,103600,2278
McAllen,2011,11,137,18735990,115300,2265
McAllen,2011,12,118,13997048,98800,2088
McAllen,2012,1,99,11010270,104300,2171
McAllen,2012,2,115,13198331,93100,2242
McAllen,2012,3,169,21596724,102600,2187
McAllen,2012,4,143,17699875,105000,2159
McAllen,2012,5,216,25805990,97600,2191
McAllen,2012,6,167,20799585,112100,2126
McAllen,2012,7,185,24403777,105200,2154
McAllen,2012,8,165,19722903,98200,2153
McAllen,2012,9,146,19555541,108200,2165
McAllen,2012,10,199,25228949,100600,2193
McAllen,2012,11,127,16700129,121600,2176
McAllen,2012,12,137,16853088,106900,2016
McAllen,2013,1,132,16082491,110000,2147
McAllen,2013,2,151,18045861,107100,2147
McAllen,2013,3,164,20420172,107700,2216
McAllen,2013,4,155,19990778,109300,2218
McAllen,2013,5,186,25314299,112800,2247
McAllen,2013,6,195,27724189,115800,2225
McAllen,2013,7,188,27578974,123300,2254
McAllen,2013,8,156,19584061,115000,2247
McAllen,2013,9,157,22353425,114400,2204
McAllen,2013,10,192,27205888,120000,2267
McAllen,2013,11,138,18503135,115700,2308
McAllen,2013,12,119,16139062,110600,2136
McAllen,2014,1,115,14227423,99500,2248
McAllen,2014,2,134,15647395,106200,2218
McAllen,2014,3,196,26125290,119400,2198
McAllen,2014,4,201,26990279,108800,2215
McAllen,2014,5,166,22425845,113600,2270
McAllen,2014,6,221,31166697,123700,2244
McAllen,2014,7,200,27854369,128000,2297
McAllen,2014,8,169,23530788,112900,2311
McAllen,2014,9,171,24270096,125000,2254
McAllen,2014,10,185,24712328,122000,2254
McAllen,2014,11,149,19694164,113800,2206
McAllen,2014,12,204,29477730,124000,2001
McAllen,2015,1,146,19446443,118300,2068
McAllen,2015,2,116,14125311,111400,2149
McAllen,2015,3,170,21855944,118000,2175
McAllen,2015,4,170,23057144,125800,2199
McAllen,2015,5,193,26755504,125000,2227
McAllen,2015,6,170,21855944,118000,2175
McAllen,2015,7,222,31962432,128700,2304
Midland,2000,1,NA,NA,NA,NA
Midland,2000,2,NA,NA,NA,NA
Midland,2000,3,NA,NA,NA,NA
Midland,2000,4,NA,NA,NA,NA
Midland,2000,5,NA,NA,NA,NA
Midland,2000,6,NA,NA,NA,NA
Midland,2000,7,NA,NA,NA,NA
Midland,2000,8,NA,NA,NA,NA
Midland,2000,9,NA,NA,NA,NA
Midland,2000,10,NA,NA,NA,NA
Midland,2000,11,NA,NA,NA,NA
Midland,2000,12,NA,NA,NA,NA
Midland,2001,1,NA,NA,NA,NA
Midland,2001,2,NA,NA,NA,NA
Midland,2001,3,NA,NA,NA,NA
Midland,2001,4,NA,NA,NA,NA
Midland,2001,5,NA,NA,NA,NA
Midland,2001,6,NA,NA,NA,NA
Midland,2001,7,NA,NA,NA,NA
Midland,2001,8,NA,NA,NA,NA
Midland,2001,9,NA,NA,NA,NA
Midland,2001,10,NA,NA,NA,NA
Midland,2001,11,NA,NA,NA,NA
Midland,2001,12,NA,NA,NA,NA
Midland,2002,1,NA,NA,NA,NA
Midland,2002,2,NA,NA,NA,NA
Midland,2002,3,NA,NA,NA,NA
Midland,2002,4,NA,NA,NA,NA
Midland,2002,5,NA,NA,NA,NA
Midland,2002,6,NA,NA,NA,NA
Midland,2002,7,NA,NA,NA,NA
Midland,2002,8,NA,NA,NA,NA
Midland,2002,9,NA,NA,NA,NA
Midland,2002,10,NA,NA,NA,NA
Midland,2002,11,NA,NA,NA,NA
Midland,2002,12,NA,NA,NA,NA
Midland,2003,1,NA,NA,NA,NA
Midland,2003,2,NA,NA,NA,NA
Midland,2003,3,NA,NA,NA,NA
Midland,2003,4,NA,NA,NA,NA
Midland,2003,5,NA,NA,NA,NA
Midland,2003,6,NA,NA,NA,NA
Midland,2003,7,NA,NA,NA,NA
Midland,2003,8,NA,NA,NA,NA
Midland,2003,9,NA,NA,NA,NA
Midland,2003,10,NA,NA,NA,NA
Midland,2003,11,NA,NA,NA,NA
Midland,2003,12,NA,NA,NA,NA
Midland,2004,1,NA,NA,NA,NA
Midland,2004,2,NA,NA,NA,NA
Midland,2004,3,NA,NA,NA,NA
Midland,2004,4,NA,NA,NA,NA
Midland,2004,5,NA,NA,NA,NA
Midland,2004,6,NA,NA,NA,NA
Midland,2004,7,NA,NA,NA,NA
Midland,2004,8,NA,NA,NA,NA
Midland,2004,9,NA,NA,NA,NA
Midland,2004,10,NA,NA,NA,NA
Midland,2004,11,NA,NA,NA,NA
Midland,2004,12,NA,NA,NA,NA
Midland,2005,1,NA,NA,NA,NA
Midland,2005,2,NA,NA,NA,NA
Midland,2005,3,NA,NA,NA,NA
Midland,2005,4,NA,NA,NA,NA
Midland,2005,5,NA,NA,NA,NA
Midland,2005,6,NA,NA,NA,NA
Midland,2005,7,NA,NA,NA,NA
Midland,2005,8,NA,NA,NA,NA
Midland,2005,9,NA,NA,NA,NA
Midland,2005,10,NA,NA,NA,NA
Midland,2005,11,NA,NA,NA,NA
Midland,2005,12,NA,NA,NA,NA
Midland,2006,1,NA,NA,NA,NA
Midland,2006,2,139,16125000,98800,NA
Midland,2006,3,NA,NA,NA,NA
Midland,2006,4,153,23330000,127000,287
Midland,2006,5,175,25070000,127400,274
Midland,2006,6,200,32860000,143000,279
Midland,2006,7,166,25280000,130000,283
Midland,2006,8,190,28315000,132000,286
Midland,2006,9,163,22710000,125000,273
Midland,2006,10,150,25425000,145900,268
Midland,2006,11,152,22035000,137000,259
Midland,2006,12,116,18180000,141800,231
Midland,2007,1,100,18560000,150600,242
Midland,2007,2,139,20760000,135600,249
Midland,2007,3,162,27370000,148600,246
Midland,2007,4,150,25265000,151100,235
Midland,2007,5,170,31585000,163600,267
Midland,2007,6,187,36145000,171500,254
Midland,2007,7,186,33890000,156900,263
Midland,2007,8,175,34525000,167500,279
Midland,2007,9,151,29030000,167900,287
Midland,2007,10,147,27130000,167600,301
Midland,2007,11,138,24105000,152500,332
Midland,2007,12,113,23610000,186000,346
Midland,2008,1,111,20470000,165600,352
Midland,2008,2,139,26890000,161400,321
Midland,2008,3,174,33680000,177300,286
Midland,2008,4,180,33845000,162400,264
Midland,2008,5,183,33340000,164500,297
Midland,2008,6,161,33035000,179500,332
Midland,2008,7,199,42030000,182200,370
Midland,2008,8,179,37670000,186900,382
Midland,2008,9,135,25740000,180500,414
Midland,2008,10,129,24690000,170000,493
Midland,2008,11,78,14025000,166300,522
Midland,2008,12,99,19160000,175000,558
Midland,2009,1,68,11910000,166700,565
Midland,2009,2,98,18555000,170000,544
Midland,2009,3,113,22490000,169400,555
Midland,2009,4,121,24235000,174400,534
Midland,2009,5,135,26465000,176800,553
Midland,2009,6,159,35085000,191800,538
Midland,2009,7,160,30320000,167300,544
Midland,2009,8,151,28060000,168500,548
Midland,2009,9,131,23465000,164800,553
Midland,2009,10,121,23029931,165500,557
Midland,2009,11,106,19335000,161700,541
Midland,2009,12,90,18181850,168900,522
Midland,2010,1,78,14849835,167500,501
Midland,2010,2,100,19880017,175400,0
Midland,2010,3,151,29792288,162300,502
Midland,2010,4,155,28927746,162800,699
Midland,2010,5,158,30114297,171800,495
Midland,2010,6,173,35102719,174000,804
Midland,2010,7,130,27920612,192000,841
Midland,2010,8,132,24686787,174700,825
Midland,2010,9,118,24570307,189100,798
Midland,2010,10,106,20583435,170600,778
Midland,2010,11,88,22186144,180000,719
Midland,2010,12,115,24236433,185000,651
Midland,2011,1,91,18300222,176200,663
Midland,2011,2,120,25450885,178800,642
Midland,2011,3,151,32104870,186900,628
Midland,2011,4,167,27171896,148500,633
Midland,2011,5,177,39994139,194500,599
Midland,2011,6,154,33763761,186700,624
Midland,2011,7,153,34013830,190000,666
Midland,2011,8,202,43273705,196200,696
Midland,2011,9,156,33986365,200000,663
Midland,2011,10,126,26645522,176000,599
Midland,2011,11,118,25590986,202100,560
Midland,2011,12,134,27866850,184000,475
Midland,2012,1,103,26196608,203900,433
Midland,2012,2,154,35654751,185700,386
Midland,2012,3,154,33855251,196000,344
Midland,2012,4,142,32161066,201900,380
Midland,2012,5,180,44467837,231600,456
Midland,2012,6,169,39643093,206700,514
Midland,2012,7,199,44817998,190500,571
Midland,2012,8,183,43966422,218900,593
Midland,2012,9,161,37413224,201000,551
Midland,2012,10,158,40899914,222400,539
Midland,2012,11,143,35574373,212500,503
Midland,2012,12,153,36147287,214500,450
Midland,2013,1,99,24026375,216200,451
Midland,2013,2,127,31973317,226000,349
Midland,2013,3,205,43974843,177100,327
Midland,2013,4,158,38268470,211500,348
Midland,2013,5,158,39551293,230600,379
Midland,2013,6,182,45595923,229700,392
Midland,2013,7,190,48389349,231400,434
Midland,2013,8,156,48096185,246800,505
Midland,2013,9,163,45521787,244000,487
Midland,2013,10,156,39922788,225800,514
Midland,2013,11,137,34984981,235200,541
Midland,2013,12,120,31779275,235700,496
Midland,2014,1,125,34234377,251500,533
Midland,2014,2,132,33468574,233300,493
Midland,2014,3,160,45865307,230800,274
Midland,2014,4,164,44435674,227000,546
Midland,2014,5,173,45524484,240400,550
Midland,2014,6,208,70836346,283100,550
Midland,2014,7,214,58670179,247900,542
Midland,2014,8,185,54336773,249200,590
Midland,2014,9,170,49865725,246800,587
Midland,2014,10,204,60429147,260300,650
Midland,2014,11,156,47034982,250000,629
Midland,2014,12,159,44922948,237500,653
Midland,2015,1,91,24143774,235900,840
Midland,2015,2,86,22267882,231800,866
Midland,2015,3,130,36197585,235700,853
Midland,2015,4,140,36644678,234400,500
Midland,2015,5,196,55855836,244200,434
Midland,2015,6,218,63667557,257700,797
Midland,2015,7,NA,NA,NA,NA
Montgomery County,2000,1,259,41671055,126400,2063
Montgomery County,2000,2,309,51582288,135500,2148
Montgomery County,2000,3,420,64497180,120700,2251
Montgomery County,2000,4,383,59771686,122500,2373
Montgomery County,2000,5,427,70040083,131900,2447
Montgomery County,2000,6,492,84681733,135700,2497
Montgomery County,2000,7,463,84625173,147200,2561
Montgomery County,2000,8,460,76996741,135200,2538
Montgomery County,2000,9,346,55851169,132300,2528
Montgomery County,2000,10,321,50656134,128800,2502
Montgomery County,2000,11,313,48150044,125000,2429
Montgomery County,2000,12,333,57166357,131100,2280
Montgomery County,2001,1,226,36908197,128600,2498
Montgomery County,2001,2,270,41458347,127000,2582
Montgomery County,2001,3,349,55728773,126000,2788
Montgomery County,2001,4,394,70683241,139500,2851
Montgomery County,2001,5,463,80572293,144400,2876
Montgomery County,2001,6,465,83192738,139500,2882
Montgomery County,2001,7,493,86092885,138100,2930
Montgomery County,2001,8,499,84393806,139200,2834
Montgomery County,2001,9,338,54718502,132200,NA
Montgomery County,2001,10,321,52891134,128400,2825
Montgomery County,2001,11,328,54289248,137600,2751
Montgomery County,2001,12,397,69600436,141200,2580
Montgomery County,2002,1,265,43545301,131900,2725
Montgomery County,2002,2,303,50489522,141200,2874
Montgomery County,2002,3,368,67134214,138700,2967
Montgomery County,2002,4,440,80417126,139100,3084
Montgomery County,2002,5,497,92387158,141300,3158
Montgomery County,2002,6,476,84662993,146700,3347
Montgomery County,2002,7,520,94850613,141600,3376
Montgomery County,2002,8,493,91372576,137400,3429
Montgomery County,2002,9,427,76447043,140800,3343
Montgomery County,2002,10,390,74236993,135300,3401
Montgomery County,2002,11,306,53267782,138700,3386
Montgomery County,2002,12,380,66136351,140000,3268
Montgomery County,2003,1,286,47016745,131300,3353
Montgomery County,2003,2,323,56971638,143300,3502
Montgomery County,2003,3,414,68063298,142600,3570
Montgomery County,2003,4,427,72675560,143300,3659
Montgomery County,2003,5,545,97071650,142600,3648
Montgomery County,2003,6,615,117200968,157500,3689
Montgomery County,2003,7,606,119139036,153000,3777
Montgomery County,2003,8,591,108498489,148600,3732
Montgomery County,2003,9,475,75895198,135600,3751
Montgomery County,2003,10,490,83394580,133000,3734
Montgomery County,2003,11,400,67982207,133700,3683
Montgomery County,2003,12,467,87137740,140600,3385
Montgomery County,2004,1,342,52690257,122400,3536
Montgomery County,2004,2,391,69920372,139800,3631
Montgomery County,2004,3,560,98999102,137200,3754
Montgomery County,2004,4,512,91836156,144400,3968
Montgomery County,2004,5,576,99738401,141400,3973
Montgomery County,2004,6,710,144367298,158100,3915
Montgomery County,2004,7,659,130170496,155500,3909
Montgomery County,2004,8,587,107470422,145500,3877
Montgomery County,2004,9,531,100246831,138100,3900
Montgomery County,2004,10,493,89373196,135500,3855
Montgomery County,2004,11,439,83696216,141500,3758
Montgomery County,2004,12,549,110078010,149600,3562
Montgomery County,2005,1,347,62704265,138400,3670
Montgomery County,2005,2,466,88685543,147100,3717
Montgomery County,2005,3,532,106793343,152800,3814
Montgomery County,2005,4,578,126591910,160400,3935
Montgomery County,2005,5,716,150914377,162600,3968
Montgomery County,2005,6,834,181376147,166700,3929
Montgomery County,2005,7,802,169081619,159400,3829
Montgomery County,2005,8,807,170055538,161100,3794
Montgomery County,2005,9,600,120527450,160000,3642
Montgomery County,2005,10,584,112710918,152300,3564
Montgomery County,2005,11,572,117376173,154200,3410
Montgomery County,2005,12,635,135828646,159800,3248
Montgomery County,2006,1,402,85321950,152800,3345
Montgomery County,2006,2,500,102693248,155200,3354
Montgomery County,2006,3,770,163539331,156700,3418
Montgomery County,2006,4,630,129376073,157200,3572
Montgomery County,2006,5,831,192246723,172400,3611
Montgomery County,2006,6,929,222757002,171300,3652
Montgomery County,2006,7,884,190664538,171600,3698
Montgomery County,2006,8,824,176422601,164900,3638
Montgomery County,2006,9,704,153754192,162600,3589
Montgomery County,2006,10,649,133594271,157900,3578
Montgomery County,2006,11,626,131576987,160400,3598
Montgomery County,2006,12,698,146643923,161300,3331
Montgomery County,2007,1,501,104120412,157200,3400
Montgomery County,2007,2,592,126802093,159000,3505
Montgomery County,2007,3,715,159985312,166700,3676
Montgomery County,2007,4,664,149066732,168700,3839
Montgomery County,2007,5,847,199381986,175100,3967
Montgomery County,2007,6,855,207022258,179600,4115
Montgomery County,2007,7,801,197583189,185600,3937
Montgomery County,2007,8,881,214542345,175400,3902
Montgomery County,2007,9,565,136175292,171700,3942
Montgomery County,2007,10,589,130581930,166700,3947
Montgomery County,2007,11,539,118134004,171700,3824
Montgomery County,2007,12,542,126141072,167200,3639
Montgomery County,2008,1,378,87161870,168600,3691
Montgomery County,2008,2,504,113487645,170200,3688
Montgomery County,2008,3,595,136045521,171000,3838
Montgomery County,2008,4,575,135998344,169500,3950
Montgomery County,2008,5,653,164690422,187100,4000
Montgomery County,2008,6,715,188781176,196300,4124
Montgomery County,2008,7,655,164320930,175500,4099
Montgomery County,2008,8,651,154817138,177900,3852
Montgomery County,2008,9,432,110250070,180600,3751
Montgomery County,2008,10,461,101164413,160300,3707
Montgomery County,2008,11,325,67232889,161700,3547
Montgomery County,2008,12,427,94543584,171700,3296
Montgomery County,2009,1,289,56573293,146000,3419
Montgomery County,2009,2,337,74953024,167500,3528
Montgomery County,2009,3,475,102336623,168400,3706
Montgomery County,2009,4,430,97760110,181900,3654
Montgomery County,2009,5,526,127195783,186100,3670
Montgomery County,2009,6,616,149681724,190700,3770
Montgomery County,2009,7,674,172128577,191700,3638
Montgomery County,2009,8,548,136846289,195300,3541
Montgomery County,2009,9,550,121079312,170900,3381
Montgomery County,2009,10,544,116469123,169800,3317
Montgomery County,2009,11,474,102038422,166300,3271
Montgomery County,2009,12,461,109420419,181900,3080
Montgomery County,2010,1,287,66477578,158800,3298
Montgomery County,2010,2,365,84790909,170300,3470
Montgomery County,2010,3,536,121953270,177400,3674
Montgomery County,2010,4,593,133208954,175000,3772
Montgomery County,2010,5,619,144351363,176600,3936
Montgomery County,2010,6,669,163234328,179800,4216
Montgomery County,2010,7,544,137337887,189000,4248
Montgomery County,2010,8,518,134820849,185700,4202
Montgomery County,2010,9,469,120796350,195000,4090
Montgomery County,2010,10,448,113032865,182900,3859
Montgomery County,2010,11,438,102622935,178100,3712
Montgomery County,2010,12,455,102697606,174100,3500
Montgomery County,2011,1,303,73972513,174200,3533
Montgomery County,2011,2,369,89818041,179100,3638
Montgomery County,2011,3,518,131683910,183100,3886
Montgomery County,2011,4,518,123801438,182400,3967
Montgomery County,2011,5,573,146601224,183700,3996
Montgomery County,2011,6,668,171588267,192600,3901
Montgomery County,2011,7,619,152465705,197100,3833
Montgomery County,2011,8,655,174369087,194900,3595
Montgomery County,2011,9,532,133664849,177000,3525
Montgomery County,2011,10,442,102178763,179600,3353
Montgomery County,2011,11,408,95219968,174400,3230
Montgomery County,2011,12,485,116764993,185600,3066
Montgomery County,2012,1,304,77475784,165300,3070
Montgomery County,2012,2,407,91923318,175200,3112
Montgomery County,2012,3,528,132248587,192600,3185
Montgomery County,2012,4,568,144313453,194500,3182
Montgomery County,2012,5,789,200860796,193700,3249
Montgomery County,2012,6,774,209504853,212700,3274
Montgomery County,2012,7,693,180621009,199800,3215
Montgomery County,2012,8,744,186810415,198800,3045
Montgomery County,2012,9,632,151109901,187700,2960
Montgomery County,2012,10,610,145018491,188800,2794
Montgomery County,2012,11,529,124804286,190000,2674
Montgomery County,2012,12,519,138769631,200300,2425
Montgomery County,2013,1,413,101764157,183700,2466
Montgomery County,2013,2,493,117971943,185900,2433
Montgomery County,2013,3,672,175456163,203200,2492
Montgomery County,2013,4,738,201748514,214800,2526
Montgomery County,2013,5,938,253173157,206000,2551
Montgomery County,2013,6,932,279477859,237100,2536
Montgomery County,2013,7,963,281832727,223300,2542
Montgomery County,2013,8,912,262397934,218700,2578
Montgomery County,2013,9,728,193224173,205300,2507
Montgomery County,2013,10,706,201835217,212600,2361
Montgomery County,2013,11,602,162681954,219900,2228
Montgomery County,2013,12,655,177117857,211300,2035
Montgomery County,2014,1,457,124362808,215200,2036
Montgomery County,2014,2,538,155000542,224700,2052
Montgomery County,2014,3,701,199971748,221900,2122
Montgomery County,2014,4,770,220649945,232000,2195
Montgomery County,2014,5,897,268587303,233900,2343
Montgomery County,2014,6,928,289784320,251100,2502
Montgomery County,2014,7,955,288551567,245500,2611
Montgomery County,2014,8,882,271248786,245100,2534
Montgomery County,2014,9,777,215673794,226800,2502
Montgomery County,2014,10,754,211023554,219400,2489
Montgomery County,2014,11,588,174764985,225300,2436
Montgomery County,2014,12,760,216086478,241500,2332
Montgomery County,2015,1,487,146660495,213200,2507
Montgomery County,2015,2,568,159713063,232000,2649
Montgomery County,2015,3,759,213857010,230300,2864
Montgomery County,2015,4,783,247366763,241900,2960
Montgomery County,2015,5,860,268515335,246900,3033
Montgomery County,2015,6,1032,350936735,256300,3305
Montgomery County,2015,7,985,320756564,252600,3495
Nacogdoches,2000,1,NA,NA,NA,NA
Nacogdoches,2000,2,NA,NA,NA,NA
Nacogdoches,2000,3,NA,NA,NA,NA
Nacogdoches,2000,4,NA,NA,NA,NA
Nacogdoches,2000,5,NA,NA,NA,NA
Nacogdoches,2000,6,NA,NA,NA,NA
Nacogdoches,2000,7,NA,NA,NA,NA
Nacogdoches,2000,8,NA,NA,NA,NA
Nacogdoches,2000,9,NA,NA,NA,NA
Nacogdoches,2000,10,NA,NA,NA,NA
Nacogdoches,2000,11,19,1875000,88800,212
Nacogdoches,2000,12,NA,NA,NA,NA
Nacogdoches,2001,1,21,2085000,85000,NA
Nacogdoches,2001,2,33,3465000,101200,NA
Nacogdoches,2001,3,37,3355000,82500,NA
Nacogdoches,2001,4,31,3370000,97000,NA
Nacogdoches,2001,5,39,3975000,81700,NA
Nacogdoches,2001,6,44,5360000,92000,NA
Nacogdoches,2001,7,34,4410000,85700,NA
Nacogdoches,2001,8,38,3550000,85000,NA
Nacogdoches,2001,9,39,4080000,78800,NA
Nacogdoches,2001,10,24,2410000,76700,NA
Nacogdoches,2001,11,30,2700000,80000,NA
Nacogdoches,2001,12,27,2155000,75000,NA
Nacogdoches,2002,1,21,1985000,65000,66
Nacogdoches,2002,2,25,2660000,97000,NA
Nacogdoches,2002,3,27,2735000,86200,NA
Nacogdoches,2002,4,30,3430000,110000,NA
Nacogdoches,2002,5,44,4890000,92500,NA
Nacogdoches,2002,6,42,4240000,90000,NA
Nacogdoches,2002,7,40,5005000,106700,NA
Nacogdoches,2002,8,42,4650000,100000,NA
Nacogdoches,2002,9,31,3295000,97500,NA
Nacogdoches,2002,10,32,3020000,83300,NA
Nacogdoches,2002,11,20,1375000,60000,NA
Nacogdoches,2002,12,35,3370000,91000,NA
Nacogdoches,2003,1,31,2390000,66200,222
